Tiempo,Posición,Velocidad,Ángulo,Velocidad angular,Acción
0.50,0,0.00,180.00,0.00,0.000000

0.50,0,0.00,180.00,0.00,0.000000

0.51,0,0.00,180.00,0.00,0.000000

0.52,0,0.00,180.00,0.00,0.000000

0.53,0,0.00,180.00,0.00,0.000000

0.54,0,0.00,180.00,0.00,0.000000

0.55,0,0.00,180.00,0.00,0.000000

0.56,0,0.00,180.00,0.00,0.000000

0.57,0,0.00,180.00,0.00,0.000000

0.57,0,0.00,180.00,0.00,0.000000

0.58,0,0.00,180.00,0.00,0.000000

0.59,0,0.00,180.00,0.00,0.000000

0.60,0,0.00,180.00,0.00,0.000000

0.61,0,0.00,180.00,0.00,0.000000

0.62,0,0.00,180.00,0.00,0.000000

0.63,0,0.00,180.00,0.00,0.000000

0.64,0,0.00,180.00,0.00,0.000000

0.65,0,0.00,180.00,0.00,0.000000

0.65,0,0.00,180.00,0.00,0.000000

0.66,0,0.00,180.00,0.00,0.000000

0.67,0,0.00,180.00,0.00,0.000000

0.68,0,0.00,180.00,0.00,0.000000

0.69,0,0.00,180.00,0.00,0.000000

0.70,0,0.00,180.00,0.00,0.000000

0.71,0,0.00,180.00,0.00,0.000000

0.71,0,0.00,180.00,0.00,0.000000

0.72,0,0.00,180.00,0.00,0.000000

0.73,0,0.00,180.00,0.00,0.000000

0.74,0,0.00,180.00,0.00,0.000000

0.75,0,0.00,180.00,0.00,0.000000

0.76,0,0.00,180.00,0.00,0.000000

0.77,0,0.00,180.00,0.00,0.000000

0.78,0,0.00,180.00,0.00,0.000000

0.79,0,0.00,180.00,0.00,0.000000

0.79,0,0.00,180.00,0.00,0.000000

0.80,0,0.00,180.00,0.00,0.000000

0.81,0,0.00,180.00,0.00,0.000000

0.82,0,0.00,180.00,0.00,0.000000

0.83,0,0.00,180.00,0.00,0.000000

0.84,0,0.00,180.00,0.00,0.000000

0.85,0,0.00,180.00,0.00,0.000000

0.86,0,0.00,180.00,0.00,0.000000

0.86,0,0.00,180.00,0.00,0.000000

0.87,0,0.00,180.00,0.00,0.000000

0.88,0,0.00,180.00,0.00,0.000000

0.89,0,0.00,180.00,0.00,0.000000

0.90,0,0.00,180.00,0.00,0.000000

0.91,0,0.00,180.00,0.00,0.000000

0.92,0,0.00,180.00,0.00,0.000000

0.93,0,0.00,180.00,0.00,0.000000

0.93,0,0.00,180.00,0.00,0.000000

0.94,0,0.00,180.00,0.00,0.000000

0.95,0,0.00,180.00,0.00,0.000000

0.96,0,0.00,180.00,0.00,0.000000

0.97,0,0.00,180.00,0.00,0.000000

0.98,0,0.00,180.00,0.00,0.000000

0.99,0,0.00,180.00,0.00,0.000000

1.00,0,0.00,180.00,0.00,0.000000

1.00,0,0.00,180.00,0.00,0.000000

1.01,0,0.00,180.00,0.00,0.000000

1.02,0,0.00,180.00,0.00,0.000000

1.03,0,0.00,180.00,0.00,0.000000

1.04,0,0.00,180.00,0.00,0.000000

1.05,0,0.00,180.00,0.00,0.000000

1.06,0,0.00,180.00,0.00,0.000000

1.06,0,0.00,180.00,0.00,0.000000

1.07,0,0.00,180.00,0.00,0.000000

1.08,0,0.00,180.00,0.00,0.000000

1.09,0,0.00,180.00,0.00,0.000000

1.10,0,0.00,180.00,0.00,0.000000

1.11,0,0.00,180.00,0.00,0.000000

1.12,0,0.00,180.00,0.00,0.000000

1.13,0,0.00,180.00,0.00,0.000000

1.13,0,0.00,180.00,0.00,0.000000

1.14,0,0.00,180.00,0.00,0.000000

1.15,0,0.00,180.00,0.00,0.000000

1.16,0,0.00,180.00,0.00,0.000000

1.17,0,0.00,180.00,0.00,0.000000

1.18,0,0.00,180.00,0.00,0.000000

1.19,0,0.00,180.00,0.00,0.000000

1.20,0,0.00,180.00,0.00,0.000000

1.20,0,0.00,180.00,0.00,0.000000

1.21,0,0.00,180.00,0.00,0.000000

1.22,0,0.00,180.00,0.00,0.000000

1.23,0,0.00,180.00,0.00,0.000000

1.24,0,0.00,180.00,0.00,0.000000

1.25,0,0.00,180.00,0.00,0.000000

1.26,0,0.00,180.00,0.00,0.000000

1.26,0,0.00,180.00,0.00,0.000000

1.27,0,0.00,180.00,0.00,0.000000

1.28,0,0.00,180.00,0.00,0.000000

1.29,0,0.00,180.00,0.00,0.000000

1.30,0,0.00,180.00,0.00,0.000000

1.31,0,0.00,180.00,0.00,0.000000

1.32,0,0.00,180.00,0.00,0.000000

1.33,0,0.00,180.00,0.00,0.000000

1.34,0,0.00,180.00,0.00,0.000000

1.34,0,0.00,180.00,0.00,0.000000

1.35,0,0.00,180.00,0.00,0.000000

1.36,0,0.00,180.00,0.00,0.000000

1.37,0,0.00,180.00,0.00,0.000000

1.38,0,0.00,180.00,0.00,0.000000

1.39,0,0.00,180.00,0.00,0.000000

1.40,0,0.00,180.00,0.00,0.000000

1.40,0,0.00,180.00,0.00,0.000000

1.41,0,0.00,180.00,0.00,0.000000

1.42,0,0.00,180.00,0.00,0.000000

1.43,0,0.00,180.00,0.00,0.000000

1.44,0,0.00,180.00,0.00,0.000000

1.45,0,0.00,180.00,0.00,0.000000

1.46,0,0.00,180.00,0.00,0.000000

1.47,0,0.00,180.00,0.00,0.000000

1.48,0,0.00,180.00,0.00,0.000000

1.48,0,0.00,180.00,0.00,0.000000

1.49,0,0.00,180.00,0.00,0.000000

1.50,0,0.00,180.00,0.00,0.000000

1.51,0,0.00,180.00,0.00,0.000000

1.52,0,0.00,180.00,0.00,0.000000

1.53,0,0.00,180.00,0.00,0.000000

1.54,0,0.00,180.00,0.00,0.000000

1.54,0,0.00,180.00,0.00,0.000000

1.55,0,0.00,180.00,0.00,0.000000

1.56,0,0.00,180.00,0.00,0.000000

1.57,0,0.00,180.00,0.00,0.000000

1.58,0,0.00,180.00,0.00,0.000000

1.59,0,0.00,180.00,0.00,0.000000

1.60,0,0.00,180.00,0.00,0.000000

1.61,0,0.00,180.00,0.00,0.000000

1.61,0,0.00,180.00,0.00,0.000000

1.62,0,0.00,180.00,0.00,0.000000

1.63,0,0.00,180.00,0.00,0.000000

1.64,0,0.00,180.00,0.00,0.000000

1.65,0,0.00,180.00,0.00,0.000000

1.66,0,0.00,180.00,0.00,0.000000

1.67,0,0.00,180.00,0.00,0.000000

1.68,0,0.00,180.00,0.00,0.000000

1.68,0,0.00,180.00,0.00,0.000000

1.69,0,0.00,180.00,0.00,0.000000

1.70,0,0.00,180.00,0.00,0.000000

1.71,0,0.00,180.00,0.00,0.000000

1.72,0,0.00,180.00,0.00,0.000000

1.73,0,0.00,180.00,0.00,0.000000

1.74,0,0.00,180.00,0.00,0.000000

1.75,0,0.00,180.00,0.00,0.000000

1.75,0,0.00,180.00,0.00,0.000000

1.76,0,0.00,180.00,0.00,0.000000

1.77,0,0.00,180.00,0.00,0.000000

1.78,0,0.00,180.00,0.00,0.000000

1.79,0,0.00,180.00,0.00,0.000000

1.80,0,0.00,180.00,0.00,0.000000

1.81,0,0.00,180.00,0.00,0.000000

1.82,0,0.00,180.00,0.00,0.000000

1.82,0,0.00,180.00,0.00,0.000000

1.83,0,0.00,180.00,0.00,0.000000

1.84,0,0.00,180.00,0.00,0.000000

1.85,0,0.00,180.00,0.00,0.000000

1.86,0,0.00,180.00,0.00,0.000000

1.87,0,0.00,180.00,0.00,0.000000

1.88,0,0.00,180.00,0.00,0.000000

1.88,0,0.00,180.00,0.00,0.000000

1.89,0,0.00,180.00,0.00,0.000000

1.90,0,0.00,180.00,0.00,0.000000

1.91,0,0.00,180.00,0.00,0.000000

1.92,0,0.00,180.00,0.00,0.000000

1.93,0,0.00,180.00,0.00,0.000000

1.94,0,0.00,180.00,0.00,0.000000

1.95,0,0.00,180.00,0.00,0.000000

1.95,0,0.00,180.00,0.00,0.000000

1.96,0,0.00,180.00,0.00,0.000000

1.97,0,0.00,180.00,0.00,0.000000

1.98,0,0.00,180.00,0.00,0.000000

1.99,0,0.00,180.00,0.00,0.000000

2.00,0,0.00,180.00,0.00,0.000000

2.01,0,0.00,180.00,0.00,0.000000

2.02,0,0.00,180.00,0.00,0.000000

2.03,0,0.00,180.00,0.00,0.000000

2.03,0,0.00,180.00,0.00,0.000000

2.04,0,0.00,180.00,0.00,0.000000

2.05,0,0.00,180.00,0.00,0.000000

2.06,0,0.00,180.00,0.00,0.000000

2.07,0,0.00,180.00,0.00,0.000000

2.08,0,0.00,180.00,0.00,0.000000

2.09,0,0.00,180.00,0.00,0.000000

2.10,0,0.00,180.00,0.00,0.000000

2.10,0,0.00,180.00,0.00,0.000000

2.11,0,0.00,180.00,0.00,0.000000

2.12,0,0.00,180.00,0.00,0.000000

2.13,0,0.00,180.00,0.00,0.000000

2.14,0,0.00,180.00,0.00,0.000000

2.15,0,0.00,180.00,0.00,0.000000

2.16,0,0.00,180.00,0.00,0.000000

2.16,0,0.00,180.00,0.00,0.000000

2.17,0,0.00,180.00,0.00,0.000000

2.18,0,0.00,180.00,0.00,0.000000

2.19,0,0.00,180.00,0.00,0.000000

2.20,0,0.00,180.00,0.00,0.000000

2.21,0,0.00,180.00,0.00,0.000000

2.22,0,0.00,180.00,0.00,0.000000

2.23,0,0.00,180.00,0.00,0.000000

2.23,0,0.00,180.00,0.00,0.000000

2.24,0,0.00,180.00,0.00,0.000000

2.25,0,0.00,180.00,0.00,0.000000

2.26,0,0.00,180.00,0.00,0.000000

2.27,0,0.00,180.00,0.00,0.000000

2.28,0,0.00,180.00,0.00,0.000000

2.29,0,0.00,180.00,0.00,0.000000

2.30,0,0.00,180.00,0.00,0.000000

2.30,0,0.00,180.00,0.00,0.000000

2.31,0,0.00,180.00,0.00,0.000000

2.32,0,0.00,180.00,0.00,0.000000

2.33,0,0.00,180.00,0.00,0.000000

2.34,0,0.00,180.00,0.00,0.000000

2.35,0,0.00,180.00,0.00,0.000000

2.36,0,0.00,180.00,0.00,0.000000

2.37,0,0.00,180.00,0.00,0.000000

2.37,0,0.00,180.00,0.00,0.000000

2.38,0,0.00,180.00,0.00,0.000000

2.39,0,0.00,180.00,0.00,0.000000

2.40,0,0.00,180.00,0.00,0.000000

2.41,0,0.00,180.00,0.00,0.000000

2.42,0,0.00,180.00,0.00,0.000000

2.43,0,0.00,180.00,0.00,0.000000

2.44,0,0.00,180.00,0.00,0.000000

2.44,0,0.00,180.00,0.00,0.000000

2.45,0,0.00,180.00,0.00,0.000000

2.46,0,0.00,180.00,0.00,0.000000

2.47,0,0.00,180.00,0.00,0.000000

2.48,0,0.00,180.00,0.00,0.000000

2.49,0,0.00,180.00,0.00,0.000000

2.50,0,0.00,180.00,0.00,0.000000

2.50,0,0.00,180.00,0.00,0.000000

2.51,0,0.00,180.00,0.00,0.000000

2.52,0,0.00,180.00,0.00,0.000000

2.53,0,0.00,180.00,0.00,0.000000

2.54,0,0.00,180.00,0.00,0.000000

2.55,0,0.00,180.00,0.00,0.000000

2.56,0,0.00,180.00,0.00,0.000000

2.57,0,0.00,180.00,0.00,0.000000

2.57,0,0.00,180.00,0.00,0.000000

2.58,0,0.00,180.00,0.00,0.000000

2.59,0,0.00,180.00,0.00,0.000000

2.60,0,0.00,180.00,0.00,0.000000

2.61,0,0.00,180.00,0.00,0.000000

2.62,0,0.00,180.00,0.00,0.000000

2.63,0,0.00,180.00,0.00,0.000000

2.64,0,0.00,180.00,0.00,0.000000

2.64,0,0.00,180.00,0.00,0.000000

2.65,0,0.00,180.00,0.00,0.000000

2.66,0,0.00,180.00,0.00,0.000000

2.67,0,0.00,180.00,0.00,0.000000

2.68,0,0.00,180.00,0.00,0.000000

2.69,0,0.00,180.00,0.00,0.000000

2.70,0,0.00,180.00,0.00,0.000000

2.71,0,0.00,180.00,0.00,0.000000

2.71,0,0.00,180.00,0.00,0.000000

2.72,0,0.00,180.00,0.00,0.000000

2.73,0,0.00,180.00,0.00,0.000000

2.74,0,0.00,180.00,0.00,0.000000

2.75,0,0.00,180.00,0.00,0.000000

2.76,0,0.00,180.00,0.00,0.000000

2.77,0,0.00,180.00,0.00,0.000000

2.78,0,0.00,180.00,0.00,0.000000

2.78,0,0.00,180.00,0.00,0.000000

2.79,0,0.00,180.00,0.00,0.000000

2.80,0,0.00,180.00,0.00,0.000000

2.81,0,0.00,180.00,0.00,0.000000

2.82,0,0.00,180.00,0.00,0.000000

2.83,0,0.00,180.00,0.00,0.000000

2.84,0,0.00,180.00,0.00,0.000000

2.84,0,0.00,180.00,0.00,0.000000

2.85,0,0.00,180.00,0.00,0.000000

2.86,0,0.00,180.00,0.00,0.000000

2.87,0,0.00,180.00,0.00,0.000000

2.88,0,0.00,180.00,0.00,0.000000

2.89,0,0.00,180.00,0.00,0.000000

2.90,0,0.00,180.00,0.00,0.000000

2.91,0,0.00,180.00,0.00,0.000000

2.91,0,0.00,180.00,0.00,0.000000

2.92,0,0.00,180.00,0.00,0.000000

2.93,0,0.00,180.00,0.00,0.000000

2.94,0,0.00,180.00,0.00,0.000000

2.95,0,0.00,180.00,0.00,0.000000

2.96,0,0.00,180.00,0.00,0.000000

2.97,0,0.00,180.00,0.00,0.000000

2.98,0,0.00,180.00,0.00,0.000000

2.98,0,0.00,180.00,0.00,0.000000

2.99,0,0.00,180.00,0.00,0.000000

3.00,0,0.00,180.00,0.00,0.000000

3.01,0,0.00,180.00,0.00,0.000000

3.02,0,0.00,180.00,0.00,0.000000

3.03,0,0.00,180.00,0.00,0.000000

3.04,0,0.00,180.00,0.00,0.000000

3.05,0,0.00,180.00,0.00,0.000000

3.05,0,0.00,180.00,0.00,0.000000

3.06,0,0.00,180.00,0.00,0.000000

3.07,0,0.00,180.00,0.00,0.000000

3.08,0,0.00,180.00,0.00,0.000000

3.09,0,0.00,180.00,0.00,0.000000

3.10,0,0.00,180.00,0.00,0.000000

3.11,0,0.00,180.00,0.00,0.000000

3.12,0,0.00,180.00,0.00,0.000000

3.12,0,0.00,180.00,0.00,0.000000

3.13,0,0.00,180.00,0.00,0.000000

3.14,0,0.00,180.00,0.00,0.000000

3.15,0,0.00,180.00,0.00,0.000000

3.16,0,0.00,180.00,0.00,0.000000

3.17,0,0.00,180.00,0.00,0.000000

3.18,0,0.00,180.00,0.00,0.000000

3.18,0,0.00,180.00,0.00,0.000000

3.19,0,0.00,180.00,0.00,0.000000

3.20,0,0.00,180.00,0.00,0.000000

3.21,0,0.00,180.00,0.00,0.000000

3.22,0,0.00,180.00,0.00,0.000000

3.23,0,0.00,180.00,0.00,0.000000

3.24,0,0.00,180.00,0.00,0.000000

3.25,0,0.00,180.00,0.00,0.000000

3.25,0,0.00,180.00,0.00,0.000000

3.26,0,0.00,180.00,0.00,0.000000

3.27,0,0.00,180.00,0.00,0.000000

3.28,0,0.00,180.00,0.00,0.000000

3.29,0,0.00,180.00,0.00,0.000000

3.30,0,0.00,180.00,0.00,0.000000

3.31,0,0.00,180.00,0.00,-7.000000

3.32,0,0.00,180.00,0.00,-7.000000

3.34,0,0.00,180.00,0.00,-7.000000

3.35,-5,0.00,180.00,0.00,-7.000000

3.36,-17,-1428.57,179.85,0.47,-7.000000

3.38,-33,0.00,179.55,53.27,-7.000000

3.40,-54,-1445.09,179.40,0.05,-7.000000

3.41,-74,-1524.39,179.25,0.84,-7.000000

3.43,-92,-1497.01,179.10,0.00,-7.000000

3.45,-112,0.00,178.95,0.00,-7.000000

3.46,-130,0.00,178.80,54.51,-7.000000

3.48,-150,-1461.99,178.80,0.05,-7.000000

3.50,-169,-1420.45,178.65,0.00,-7.000000

3.51,-187,-1428.57,178.35,0.88,-7.000000

3.53,-208,0.00,178.35,0.00,-7.000000

3.55,-228,-1612.90,178.20,0.00,-7.000000

3.56,-246,0.00,178.20,0.00,-7.000000

3.58,-263,-1436.78,178.20,0.00,-7.000000

3.60,-279,-1602.56,178.20,0.00,-7.000000

3.61,-286,0.00,178.35,-0.00,6.000000

3.63,-286,0.00,178.50,-0.00,6.000000

3.64,-275,1428.57,178.95,-113.67,10.000000

3.66,-222,4166.67,179.70,-6.83,6.000000

3.68,-165,4054.05,-179.25,-68.29,6.000000

3.70,-83,4189.94,-178.50,-26.85,6.000000

3.71,1,5434.78,-177.45,-25.62,6.000000

3.73,87,3926.70,-176.40,-68.34,6.000000

3.75,174,5524.86,-175.65,-0.84,6.000000

3.77,262,5494.51,-174.15,-35.77,6.000000

3.79,369,3968.25,-173.55,-58.41,6.000000

3.80,470,5405.41,-172.95,-0.00,6.000000

3.82,567,5102.04,-172.05,-51.52,6.000000

3.84,655,3989.36,-171.60,-51.22,6.000000

3.86,742,4143.65,-171.15,-0.01,6.000000

3.88,811,2857.14,-171.00,-6.54,6.000000

3.89,857,2762.43,-171.30,53.13,-7.000000

3.91,873,1572.33,-171.90,117.93,-11.000000

3.93,832,-4054.05,-173.10,118.65,-11.000000

3.95,715,-7500.00,-175.35,157.49,-12.000000

3.97,519,-10416.67,-178.50,174.73,-12.000000

3.99,239,-14639.64,177.30,195.02,-12.000000

4.01,-104,-15957.45,172.80,251.58,-12.000000

4.03,-483,-16375.55,167.70,171.60,-12.000000

4.05,-858,-15116.28,163.05,262.52,0.000000

4.08,-1215,-16203.70,159.15,173.65,0.000000

4.10,-1530,-15258.22,156.00,157.79,0.000000

4.12,-1812,-14030.61,153.60,135.15,0.000000

4.14,-2072,-14102.56,151.95,110.05,0.000000

4.16,-2304,-10695.19,151.05,6.57,0.000000

4.17,-2511,-10752.69,150.60,0.01,0.000000

4.19,-2694,-11049.72,150.75,-6.40,0.000000

4.21,-2863,-9408.60,151.65,-114.41,0.000000

4.23,-3020,-8196.72,153.15,-136.84,0.000000

4.25,-3160,-6648.94,154.80,-61.48,0.000000

4.26,-3282,-6793.48,157.20,-187.33,0.000000

4.28,-3398,-5464.48,160.05,-197.53,0.000000

4.30,-3496,-4076.09,163.20,-182.02,0.000000

4.32,-3577,-2645.50,166.95,-296.73,12.000000

4.34,-3527,8413.46,172.20,-249.60,12.000000

4.36,-3314,12387.39,179.70,-360.31,12.000000

4.38,-3010,15151.52,-171.75,-443.71,11.000000

4.40,-2674,15046.30,-163.20,-348.18,0.000000

4.42,-2363,14084.51,-155.10,-355.48,0.000000

4.45,-2083,13095.24,-148.05,-313.07,0.000000

4.47,-1832,10975.61,-142.20,-209.92,0.000000

4.49,-1602,10050.25,-136.65,-287.82,0.000000

4.51,-1399,10050.25,-132.75,-188.85,0.000000

4.53,-1211,8974.36,-129.15,-192.69,0.000000

4.54,-1046,9308.51,-126.90,-133.10,0.000000

4.56,-898,8522.73,-125.85,-3.22,0.000000

4.58,-764,7022.47,-124.95,-3.33,0.000000

4.60,-644,6648.94,-125.10,53.98,0.000000

4.61,-531,5617.98,-126.00,29.95,0.000000

4.63,-432,5464.48,-127.80,68.45,0.000000

4.65,-344,4098.36,-130.35,180.30,0.000000

4.67,-265,4120.88,-133.50,204.95,0.000000

4.69,-199,4098.36,-137.25,212.73,0.000000

4.70,-145,2747.25,-142.05,324.90,0.000000

4.72,-102,1381.22,-147.00,346.74,0.000000

4.74,-73,1412.43,-152.70,391.61,0.000000

4.76,-57,1592.36,-158.70,421.29,0.000000

4.77,-50,0.00,-164.55,323.40,0.000000

4.79,-72,-4926.11,-171.30,472.80,-9.000000

4.81,-224,-8495.15,180.00,419.53,-12.000000

4.83,-439,-11520.74,169.50,495.07,-7.000000

4.85,-646,-9900.99,160.05,428.72,0.000000

4.87,-827,-8928.57,150.90,387.58,0.000000

4.89,-990,-7772.02,142.95,486.75,0.000000

4.91,-1131,-7772.02,135.60,460.95,0.000000

4.93,-1252,-5405.41,129.45,287.01,0.000000

4.94,-1353,-5464.48,124.05,262.72,0.000000

4.96,-1438,-4166.67,119.40,214.43,0.000000

4.98,-1506,-4213.48,115.95,98.88,0.000000

5.00,-1559,-2890.17,113.40,89.65,0.000000

5.01,-1603,-2857.14,111.30,90.46,0.000000

5.03,-1634,-1515.15,110.25,115.47,0.000000

5.05,-1653,0.00,109.95,7.28,0.000000

5.06,-1666,0.00,110.25,-60.95,0.000000

5.07,-1669,0.00,111.30,-146.88,0.000000

5.09,-1668,0.00,112.65,-151.03,0.000000

5.10,-1668,0.00,114.45,-105.10,0.000000

5.12,-1667,0.00,117.30,-217.38,0.000000

5.14,-1667,0.00,120.60,-123.79,0.000000

5.15,-1666,0.00,124.50,-368.99,0.000000

5.17,-1666,0.00,128.70,-276.00,0.000000

5.18,-1666,0.00,133.20,-275.62,0.000000

5.20,-1666,0.00,138.60,-322.42,0.000000

5.21,-1666,0.00,144.45,-325.17,0.000000

5.23,-1666,0.00,150.60,-342.00,0.000000

5.24,-1666,0.00,157.20,-475.98,0.000000

5.26,-1666,0.00,163.80,-456.40,0.000000

5.27,-1666,0.00,170.85,-461.95,9.000000

5.29,-1555,8293.84,-179.55,-618.82,12.000000

5.31,-1401,7281.55,-169.20,-536.86,6.000000

5.33,-1257,7575.76,-159.30,-462.44,0.000000

5.35,-1134,5208.33,-149.85,-415.19,0.000000

5.37,-1025,5347.59,-141.60,-397.76,0.000000

5.39,-938,4010.70,-133.80,-387.29,0.000000

5.41,-867,4010.70,-127.20,-299.18,0.000000

5.43,-807,2747.25,-121.35,-275.15,0.000000

5.44,-760,2777.78,-116.55,-222.89,0.000000

5.46,-723,2808.99,-112.35,-210.74,0.000000

5.48,-694,1420.45,-109.20,-200.54,0.000000

5.49,-675,1666.67,-106.80,-172.68,0.000000

5.51,-664,0.00,-105.30,-70.99,0.000000

5.53,-660,0.00,-104.55,-4.05,0.000000

5.54,-661,0.00,-104.25,-8.03,0.000000

5.55,-661,0.00,-104.40,0.00,0.000000

5.57,-661,0.00,-105.30,36.35,0.000000

5.58,-661,0.00,-106.95,170.07,0.000000

5.60,-661,0.00,-109.05,173.79,0.000000

5.61,-662,0.00,-111.60,111.08,0.000000

5.63,-662,0.00,-115.05,243.41,0.000000

5.64,-662,0.00,-118.95,257.12,0.000000

5.66,-662,0.00,-123.45,308.71,0.000000

5.68,-662,0.00,-128.55,395.38,0.000000

5.69,-662,0.00,-134.10,396.37,0.000000

5.71,-663,0.00,-140.25,407.56,0.000000

5.72,-663,0.00,-146.85,475.39,0.000000

5.74,-663,0.00,-153.75,473.77,0.000000

5.75,-663,0.00,-160.95,476.64,0.000000

5.77,-663,0.00,-168.45,454.33,-11.000000

5.79,-701,-5154.64,-177.60,475.24,-9.000000

5.81,-804,-7500.00,172.35,509.04,-7.000000

5.82,-932,-6443.30,161.40,574.34,0.000000

5.84,-1050,-5347.59,151.95,565.57,0.000000

5.86,-1143,-5347.59,143.10,419.91,0.000000

5.88,-1217,-2793.30,134.85,414.26,0.000000

5.90,-1276,-1381.22,127.35,416.10,0.000000

5.92,-1317,-1412.43,121.20,288.57,0.000000

5.93,-1339,0.00,115.80,244.44,0.000000

5.95,-1353,0.00,111.15,236.79,0.000000

5.96,-1357,0.00,107.70,193.56,0.000000

5.98,-1356,0.00,104.55,116.87,0.000000

5.99,-1356,0.00,102.30,86.53,0.000000

6.01,-1356,0.00,100.80,74.50,0.000000

6.02,-1356,0.00,99.60,138.71,0.000000

6.04,-1356,0.00,99.30,0.02,0.000000

6.05,-1356,0.00,99.30,-0.02,0.000000

6.07,-1356,0.00,99.90,-66.30,0.000000

6.08,-1356,0.00,101.10,-147.79,0.000000

6.09,-1356,0.00,102.75,-87.60,0.000000

6.11,-1356,0.00,105.15,-187.51,0.000000

6.12,-1356,0.00,108.15,-235.44,0.000000

6.14,-1356,0.00,111.90,-370.57,0.000000

6.16,-1356,0.00,116.10,-373.33,0.000000

6.17,-1356,0.00,120.75,-318.96,0.000000

6.18,-1356,0.00,126.00,-326.50,0.000000

6.20,-1356,0.00,131.85,-350.02,0.000000

6.22,-1356,0.00,138.15,-359.09,0.000000

6.23,-1356,0.00,144.90,-368.85,0.000000

6.25,-1356,0.00,152.25,-478.51,0.000000

6.26,-1356,0.00,159.75,-481.11,0.000000

6.28,-1356,0.00,167.70,-512.08,6.000000

6.29,-1347,2645.50,176.10,-470.89,8.000000

6.31,-1269,5000.00,-173.40,-563.98,8.000000

