Tiempo,Posición,Velocidad,Ángulo,Velocidad angular,Acción
0.0,-59.0,-4738.11,179.4,-51.69,-0.9690751
0.1405198574066162,-399.0,-10061.67,176.25,-121.71,-0.9584821
0.18158221244812012,-880.0,-13015.01,172.05,-131.75,-0.93635035
0.2214033603668213,-1447.0,-14664.37,167.7,-82.34,-0.88782215
0.26216793060302734,-2084.0,-15950.82,163.5,-93.37,-0.902387
0.30493760108947754,-2765.0,-16246.89,160.35,-69.96,-0.90428096
0.34308385848999023,-3405.0,-17172.65,158.85,-34.5,-0.8661124
0.38297462463378906,-4079.0,-16897.2,158.7,11.79,-0.8246388
0.42316436767578125,-4729.0,-16234.78,160.2,58.54,-0.6870093
0.46304750442504883,-5262.0,-9165.3,164.4,159.57,-0.20147921
0.5027556419372559,-5230.0,3812.27,174.45,304.98,0.82718325
0.540398120880127,-4940.0,8715.14,-172.35,348.61,0.81357
0.5819008350372314,-4501.0,11415.52,-158.1,342.47,0.88526374
0.6228079795837402,-3990.0,13351.45,-145.05,323.79,0.9035517
0.6612226963043213,-3487.0,14692.09,-135.3,269.62,0.9112452
0.6975569725036621,-2931.0,15015.72,-127.65,176.89,0.92239684
0.7341957092285156,-2365.0,15620.07,-122.85,106.5,0.9131439
0.7742645740509033,-1746.0,15629.98,-121.5,0.0,0.8660102
0.8151595592498779,-1091.0,16350.05,-123.75,-93.43,0.8332238
0.8547537326812744,-464.0,15649.7,-129.6,-177.84,0.76553947
0.8939225673675537,113.0,15610.37,-138.45,-257.57,0.8099467
0.9348180294036865,741.0,14770.24,-151.2,-328.23,0.5427526
0.9756500720977783,1275.0,11404.08,-166.65,-412.49,-0.13946463
1.0165009498596191,1623.0,4672.9,175.8,-500.67,-0.7844303
1.0546362400054932,1522.0,-5512.86,154.65,-563.82,-0.9365917
1.0941641330718994,1155.0,-10215.57,132.15,-542.95,-0.90884787
1.1338257789611816,720.0,-12148.94,114.15,-461.5,-0.8449024
1.174062728881836,191.0,-13141.23,97.95,-356.24,-0.7462999
1.2159702777862549,-371.0,-13577.52,86.4,-224.98,-0.6853379
1.2538890838623047,-878.0,-13044.86,79.8,-131.24,-0.2567098
1.2950348854064941,-1386.0,-12124.15,77.4,-12.12,-0.21711823
1.3300440311431885,-1818.0,-12532.13,78.0,48.2,-0.61660326
1.3675358295440674,-2298.0,-13346.04,82.65,154.91,-0.63732094
1.405541181564331,-2823.0,-13367.28,92.1,262.57,-0.60621643
1.4453306198120117,-3348.0,-13762.9,105.6,375.35,-0.5371503
1.4845271110534668,-3827.0,-11999.36,122.85,500.64,-0.2311959
1.523998498916626,-4158.0,-3261.96,146.4,652.39,0.85534
