Tiempo,Posición,Velocidad,Ángulo,Velocidad angular,Acción
0.0,-57.0,-4636.11,179.55,-39.36,-0.9604146
0.14043354988098145,-405.0,-10315.14,176.25,-121.83,-0.9731896
0.18125081062316895,-870.0,-12675.38,172.2,-131.54,-0.973107
0.21912455558776855,-1489.0,-15163.42,167.7,-106.07,-0.95077515
0.2618386745452881,-2077.0,-16131.55,163.65,-116.9,-0.9129199
0.3009500503540039,-2728.0,-16641.11,160.65,-80.52,-0.8838752
0.34051942825317383,-3395.0,-16583.62,159.15,-23.36,-0.8439044
0.3810691833496094,-4036.0,-16220.47,159.0,11.81,-0.74440527
0.42033839225769043,-4692.0,-16108.85,160.65,58.65,-0.62131953
0.4593329429626465,-5225.0,-11143.41,164.55,145.35,0.009422828
0.499953031539917,-5216.0,3738.95,174.75,293.17,0.19926275
0.5380058288574219,-4952.0,8404.75,-172.95,358.44,0.984061
0.575819730758667,-4522.0,11847.2,-159.15,350.58,0.97316045
0.616610050201416,-3985.0,13831.48,-145.65,298.09,0.9524712
0.6590421199798584,-3384.0,14854.61,-134.1,248.89,0.93955797
0.6989257335662842,-2780.0,15179.97,-125.85,176.06,0.8458742
0.7390954494476318,-2191.0,15378.55,-121.65,82.81,0.80005795
0.776850700378418,-1606.0,15418.5,-120.6,0.0,0.7604055
0.8163814544677734,-997.0,15278.66,-123.3,-106.87,0.71400654
0.8563263416290283,-411.0,15139.63,-129.45,-188.26,0.63573325
0.8945877552032471,133.0,13844.69,-138.9,-274.51,0.17649154
0.9314157962799072,470.0,2746.31,-152.1,-424.82,-0.9813359
0.9700806140899658,285.0,-7578.25,-172.05,-531.3,-0.98573756
1.0095665454864502,-126.0,-11867.09,165.15,-593.35,-0.9870163
1.0499927997589111,-671.0,-13420.72,141.0,-585.21,-0.9674154
1.0888726711273193,-1210.0,-14823.35,121.5,-483.87,-0.9472782
1.1298484802246094,-1812.0,-14170.04,104.25,-385.39,-0.432647
1.1700670719146729,-2370.0,-12962.38,91.2,-260.83,-0.056161657
1.2121267318725586,-2826.0,-10940.03,83.4,-158.02,-0.052116178
1.2505221366882324,-3232.0,-9976.91,79.95,-49.47,-0.24203499
1.2883148193359375,-3601.0,-9852.22,80.1,36.95,-0.41692725
1.325066328048706,-3956.0,-9914.78,84.0,159.78,-0.5398422
1.361910104751587,-4344.0,-11771.3,91.35,228.22,-0.9141724
1.398589849472046,-4825.0,-13366.02,103.05,344.04,-0.87967396
1.436441421508789,-5234.0,-4841.4,120.15,488.31,-0.341303
1.4745581150054932,-5139.0,3532.97,141.3,593.03,0.9402001
1.511577844619751,-4819.0,10076.78,166.5,707.77,0.9880263
1.548619031906128,-4378.0,12424.82,-166.35,724.12,0.87936395
1.5887703895568848,-3869.0,12503.98,-137.7,680.95,0.51651824
1.6274569034576416,-3434.0,11563.0,-114.0,610.05,0.26191327
1.6674869060516357,-3046.0,8482.87,-92.55,464.93,0.055855047
1.7071812152862549,-2736.0,7872.06,-76.2,385.32,0.52685875
1.745509147644043,-2437.0,7425.74,-64.95,272.28,0.09102817
1.7830009460449219,-2272.0,-348.68,-56.4,222.28,-0.8723124
1.8225433826446533,-2460.0,-6656.56,-49.05,176.95,-0.86323786
1.862238883972168,-2790.0,-7846.41,-43.05,125.21,-0.005959887
1.901597261428833,-3078.0,-6592.64,-41.85,13.01,-0.15195253
1.9403753280639648,-3298.0,-5432.94,-43.05,-63.67,-0.020663956
1.979400396347046,-3460.0,-3605.77,-47.7,-128.78,0.10650957
2.0162620544433594,-3557.0,-1978.66,-55.5,-245.18,-0.03778165
2.053265333175659,-3613.0,-1202.75,-66.45,-335.05,0.026172202
2.090611457824707,-3635.0,-431.63,-80.55,-427.31,0.08291483
2.1272225379943848,-3644.0,-259.16,-98.1,-531.27,-0.20517386
2.1618945598602295,-3717.0,-4127.36,-120.0,-669.64,-0.73293245
2.197422981262207,-3961.0,-7843.14,-144.3,-723.04,-0.63609135
2.232954263687134,-4308.0,-10689.21,-172.5,-801.69,-0.7024965
2.269462823867798,-4728.0,-10972.53,157.8,-805.18,-0.4966744
2.3067235946655273,-5028.0,-6585.45,131.85,-716.17,0.3512861
2.34136700630188,-5045.0,2963.09,109.8,-584.15,-0.3622326
2.377321243286133,-4941.0,-944.04,90.9,-489.19,-0.92635536
2.4124810695648193,-5059.0,-1361.47,77.1,-357.39,-0.7614542
2.4489989280700684,-4913.0,4887.09,63.6,-328.61,-0.069049664
2.4869351387023926,-4838.0,-260.78,54.6,-234.7,-0.6412669
2.522937297821045,-4905.0,-1554.4,50.7,-103.63,0.3489377
2.5599913597106934,-4840.0,3522.34,48.0,-64.43,0.7881974
2.595463275909424,-4665.0,5098.57,46.65,-38.24,0.31769475
2.6309871673583984,-4497.0,4234.42,48.9,76.22,-0.07807015
2.6691346168518066,-4370.0,2820.51,54.6,179.49,-0.09587976
2.7074921131134033,-4298.0,1637.37,62.85,284.38,-0.23733771
2.7434897422790527,-4314.0,-1801.03,74.4,373.07,-0.5832083
2.7807276248931885,-4411.0,-2462.64,90.45,471.3,-0.29488018
2.8152971267700195,-4462.0,-852.95,108.9,562.95,0.09934928
2.8507187366485596,-4422.0,2864.85,132.15,720.42,0.6835052
2.887335777282715,-4225.0,6027.08,159.3,755.45,0.19869478
2.9254088401794434,-4039.0,6348.94,-172.05,803.92,0.7764683
2.962099552154541,-3752.0,8295.38,-143.7,792.94,0.58791816
2.9999618530273438,-3464.0,6919.27,-116.55,679.57,0.3156791
3.0370631217956543,-3217.0,6405.99,-93.45,599.0,0.4391919
3.074500560760498,-2973.0,7495.0,-75.3,474.68,0.76932436
3.110790252685547,-2657.0,9116.29,-60.45,369.58,0.6907332
3.1462597846984863,-2329.0,9046.05,-49.35,296.05,0.24387962
3.184566020965576,-1991.0,7859.53,-39.15,238.29,0.15378098
3.2243411540985107,-1718.0,7293.76,-32.25,201.21,0.2485571
3.261115074157715,-1460.0,7446.45,-27.0,125.5,0.46369582
3.297853469848633,-1269.0,1216.55,-24.45,65.17,-0.88755023
3.335231304168701,-1462.0,-7419.9,-18.45,126.48,-0.99003464
3.3726232051849365,-1844.0,-11371.07,-11.85,159.52,-0.95455104
3.4103846549987793,-2257.0,-9976.91,-6.0,160.78,0.25077882
3.4471044540405273,-2438.0,435.84,-2.7,13.08,0.98646873
3.482678174972534,-2256.0,6445.05,-3.6,-38.16,0.7639586
3.520606517791748,-1939.0,8925.62,-6.3,-99.17,0.6058216
3.559924364089966,-1715.0,0.0,-9.3,-26.16,-0.986525
3.5966033935546875,-1911.0,-7799.4,-7.05,37.74,-0.9860737
3.633315086364746,-2301.0,-11686.83,-4.05,98.07,-0.94523984
3.6707324981689453,-2726.0,-8546.3,-0.15,124.46,0.4852007
3.708392858505249,-2804.0,1671.36,-0.6,-13.19,0.98528236
3.743797779083252,-2611.0,6012.87,-4.2,-76.22,0.4436874
3.7797467708587646,-2505.0,-1392.76,-7.8,-39.17,-0.9655018
3.8160672187805176,-2732.0,-8235.29,-7.5,-12.61,-0.9880603
3.8523848056793213,-3140.0,-11916.34,-5.7,48.64,-0.9463518
3.89009952545166,-3609.0,-13242.38,-3.9,48.15,-0.59288657
3.9260616302490234,-4047.0,-11419.25,-2.25,36.7,0.12886965
3.962615728378296,-4413.0,-8464.63,-2.55,0.0,0.24971227
4.001713752746582,-4679.0,-5701.16,-3.6,-51.06,0.2762068
4.040055751800537,-4805.0,-3600.82,-6.45,-128.6,-0.07958749
4.077826261520386,-4898.0,-1905.09,-9.75,-103.91,-0.16036893
4.117174863815308,-4954.0,-1298.48,-14.4,-142.83,-0.2888988
4.155611276626587,-4999.0,-1132.01,-19.65,-156.74,-0.22330973
4.191878080368042,-4941.0,3431.71,-26.7,-244.51,-0.19624278
4.228567600250244,-4876.0,-174.34,-36.6,-222.28,-0.5421063
4.265617370605469,-4907.0,-261.14,-46.8,-313.37,0.23598795
4.300451755523682,-4896.0,947.62,-59.55,-374.74,0.4874586
4.337137222290039,-4800.0,3003.78,-77.1,-489.19,0.41907108
4.373202800750732,-4705.0,1880.98,-97.65,-589.95,-0.19217037
4.4103477001190186,-4698.0,-774.79,-121.65,-697.31,-0.3157124
4.445874214172363,-4759.0,-1785.71,-148.95,-778.06,-0.11185688
4.4823431968688965,-4810.0,-1118.76,-177.3,-813.25,-0.23164383
4.518369197845459,-4887.0,-2699.97,152.1,-797.33,-0.56437695
4.557714939117432,-5003.0,-2618.24,122.55,-734.8,-0.34518385
4.594701766967773,-4959.0,4621.85,98.25,-605.04,-0.21919452
4.632058382034302,-4914.0,-2124.4,77.55,-509.86,-0.95828617
4.667280912399292,-5050.0,-2546.69,62.25,-394.74,-0.12112499
4.703108310699463,-4929.0,4815.82,47.25,-367.52,-0.21301384
4.7388916015625,-4926.0,-2660.49,36.0,-257.47,-0.8713473
4.775943756103516,-5067.0,-2047.08,29.55,-166.33,-0.09512133
4.812878131866455,-4921.0,5482.46,20.7,-202.43,0.39547187
4.850996494293213,-4827.0,-1030.57,13.05,-141.7,-0.8304142
4.887324571609497,-4976.0,-4491.53,10.95,-76.27,-0.38745597
4.922029972076416,-5034.0,1636.24,7.65,-116.26,-0.15120506
4.959295988082886,-4914.0,1467.03,1.8,-129.44,-0.44213057
4.9946441650390625,-4997.0,-4406.78,-0.9,-88.98,-0.834284
5.034563779830933,-5013.0,3642.83,-4.2,-177.91,-0.34866995
5.07352352142334,-4940.0,-1722.36,-9.3,-116.26,-0.88680255
5.111222982406616,-5055.0,-775.59,-11.25,-64.63,-0.27023533
5.149208307266235,-4923.0,2974.17,-19.05,-229.44,-0.53726053
5.185595273971558,-4985.0,-3234.59,-24.6,-165.99,-0.6065777
5.224701642990112,-5008.0,2978.22,-31.65,-268.04,-0.05554211
5.262112617492676,-4868.0,2546.69,-43.8,-305.6,-0.3546341
5.301519155502319,-4855.0,0.0,-57.3,-358.79,-0.035470143
5.339424133300781,-4841.0,1208.15,-73.35,-440.11,0.5261516
5.377794504165649,-4723.0,3207.29,-94.65,-569.72,0.41492635
5.417766809463501,-4635.0,-172.29,-124.2,-710.72,-0.56119144
5.4601733684539795,-4726.0,-3101.94,-152.55,-817.4,-0.28149524
5.496690988540649,-4823.0,-1700.1,176.25,-828.8,0.22705215
5.536994695663452,-4834.0,-85.24,142.35,-779.92,-0.35921896
5.577730894088745,-4870.0,-1963.8,115.5,-704.41,-0.7053224
5.616339206695557,-5000.0,-3187.92,90.6,-604.03,-0.35496974
5.656479597091675,-4938.0,4707.46,68.85,-529.59,0.5654057
5.69657564163208,-4839.0,-1633.43,52.2,-386.86,-0.94299173
5.7330145835876465,-5019.0,-5003.34,41.25,-312.71,-0.32038552
5.770681858062744,-4981.0,4405.29,30.3,-304.98,0.33353624
5.812869548797607,-4863.0,342.82,20.55,-244.26,-0.758583
5.849199295043945,-4945.0,-2142.61,16.5,-115.7,-0.040954024
5.888176441192627,-4985.0,-257.64,10.95,-90.18,0.034796398
5.9301605224609375,-4985.0,0.0,5.7,-132.98,-0.120709926
5.968679428100586,-5008.0,-1204.4,1.35,-103.23,-0.5860502
6.012149095535278,-4945.0,1882.27,-3.6,-205.34,-0.6794356
6.050943613052368,-5035.0,343.64,-6.45,-64.43,-0.6327946
6.097795009613037,-4933.0,-258.71,-13.95,-142.29,-0.5104554
6.139428377151489,-5026.0,-861.47,-19.2,-103.38,-0.4528272
6.188887357711792,-4908.0,-86.57,-32.4,-181.79,-0.36989647
6.245473146438599,-4925.0,-86.06,-43.95,-309.81,-0.039888635
6.287637233734131,-4922.0,262.88,-58.8,-420.61,0.465331
6.330378532409668,-4812.0,3877.28,-75.9,-505.73,0.6630259
6.370304346084595,-4650.0,2271.2,-101.1,-630.89,-0.32323787
6.413722038269043,-4662.0,-1105.44,-128.7,-739.8,-0.31635824
