Tiempo,Posición,Velocidad,Ángulo,Velocidad angular,Acción
0.0,-51.0,-4305.8,179.55,-39.54,-0.9604146
0.13532638549804688,-366.0,-10137.34,176.7,-98.1,-0.97227
0.1722548007965088,-819.0,-12592.24,172.8,-108.28,-0.9707253
0.21052169799804688,-1333.0,-14617.57,168.75,-118.52,-0.9522208
0.2470998764038086,-1908.0,-15733.17,164.85,-94.4,-0.9213278
0.2838261127471924,-2499.0,-16226.71,161.7,-81.52,-0.8943833
0.3212563991546631,-3114.0,-16521.87,159.75,-34.91,-0.85186195
0.3583364486694336,-3709.0,-16640.25,159.15,0.0,-0.7876101
0.397305965423584,-4323.0,-16040.69,159.75,23.47,-0.6701759
0.4358663558959961,-4931.0,-15130.13,162.45,82.31,-0.5653742
0.47365355491638184,-5272.0,-2305.33,168.3,204.92,0.4477694
0.5108494758605957,-5161.0,5518.39,178.8,313.55,0.9521376
0.5472948551177979,-4864.0,9461.66,-168.75,379.28,0.9806434
0.5827775001525879,-4453.0,12236.08,-156.6,323.9,0.96824086
0.6201298236846924,-3980.0,13465.85,-144.75,300.58,0.9574373
0.6560814380645752,-3470.0,14544.03,-135.0,259.43,0.94173604
0.6926846504211426,-2918.0,14668.57,-127.5,154.61,0.855214
0.7306571006774902,-2358.0,15196.85,-122.55,94.49,0.85091704
0.7681591510772705,-1778.0,15170.67,-121.05,11.85,0.78066134
0.8072783946990967,-1195.0,15039.37,-123.3,-94.49,0.7295784
0.8461768627166748,-617.0,14892.27,-128.7,-178.23,0.67147994
0.8842415809631348,-66.0,14219.89,-137.4,-250.24,0.4235047
0.923987627029419,326.0,2660.49,-151.2,-411.95,-0.97812504
0.9623537063598633,150.0,-7520.66,-169.65,-520.66,-0.9859794
1.0024452209472656,-279.0,-12029.12,167.25,-581.67,-0.9862321
1.0416531562805176,-814.0,-13996.89,143.7,-583.2,-0.9647599
1.0832610130310059,-1434.0,-15149.18,121.95,-496.0,-0.9376175
1.1240925788879395,-2024.0,-13880.22,104.85,-374.3,-0.06885026
1.1628108024597168,-2516.0,-12309.4,92.85,-273.98,0.034353293
1.2017905712127686,-2930.0,-10518.59,85.2,-171.23,-0.15280008
1.2420873641967773,-3345.0,-9501.97,81.3,-36.86,-0.28810227
1.2843873500823975,-3716.0,-9134.3,81.6,37.03,-0.47102657
1.3225011825561523,-4103.0,-9967.32,86.4,159.31,-0.6346867
1.3632524013519287,-4547.0,-12003.84,95.7,252.08,-0.91403836
1.40224289894104,-5051.0,-13511.38,109.05,367.41,-0.8596319
1.442542552947998,-5218.0,1544.8,128.55,502.06,0.51872265
1.4831209182739258,-4975.0,8136.09,153.45,628.7,0.9643669
1.5211596488952637,-4577.0,11968.09,179.25,692.27,0.96196705
1.560978651046753,-4046.0,13524.08,-151.2,738.74,0.8117144
1.5994818210601807,-3539.0,12432.69,-124.95,653.31,0.1526163
1.639472246170044,-3102.0,9752.93,-102.0,536.41,0.03144994
1.6784954071044922,-2778.0,8029.8,-84.6,422.19,0.21706945
1.7176921367645264,-2474.0,7497.5,-70.5,324.89,0.4273218
1.7593762874603271,-2186.0,6081.08,-60.9,202.7,-0.38280186
1.7996628284454346,-2125.0,-2071.11,-53.85,168.28,-0.8589574
1.839491844177246,-2346.0,-7256.16,-49.05,101.25,-0.721236
1.8780198097229004,-2588.0,-2424.66,-45.75,51.96,0.65612257
1.9172897338867188,-2617.0,-3345.92,-50.1,-115.82,-0.81411266
1.9569835662841797,-2834.0,-5583.76,-54.0,-177.66,-0.07585841
1.9961373805999756,-2975.0,-3089.6,-62.4,-218.85,0.17229438
2.037163019180298,-3057.0,86.99,-75.9,-339.25,0.46489576
2.0797924995422363,-3015.0,518.13,-94.8,-492.23,-0.14477868
2.120539903640747,-3085.0,-4998.33,-118.5,-662.28,-0.9260267
2.160810708999634,-3459.0,-11980.32,-144.9,-737.86,-0.7653115
2.2002906799316406,-3918.0,-11323.76,-175.2,-777.51,-0.6088029
2.2372262477874756,-4392.0,-13166.0,155.55,-785.34,-0.7745955
2.2753260135650635,-4813.0,-10668.79,129.15,-716.56,0.24013285
2.310234546661377,-5050.0,-5086.72,106.35,-575.38,0.3439548
2.3472952842712402,-4975.0,4841.4,86.55,-513.36,-0.7698922
2.3853745460510254,-4979.0,-3660.2,72.15,-306.44,-0.92059743
2.4231810569763184,-5046.0,1891.98,61.2,-296.7,0.6279033
2.4626801013946533,-4867.0,3169.98,50.7,-192.77,-0.33949843
2.5060808658599854,-4809.0,435.39,45.6,-78.37,0.30521077
2.5447990894317627,-4712.0,3428.18,43.5,-77.13,0.6570641
2.585848808288574,-4500.0,5547.85,44.25,13.0,0.4329935
2.625216007232666,-4294.0,4892.04,47.25,151.82,-0.22518617
2.662837505340576,-4211.0,433.58,53.25,182.1,-0.5022497
2.702282190322876,-4258.0,-1025.29,65.55,320.4,0.0442039
2.7394423484802246,-4283.0,-602.2,78.75,425.84,-0.2783618
2.7746376991271973,-4289.0,86.96,95.4,495.65,-0.029860707
2.812746047973633,-4301.0,-769.49,117.3,615.6,-0.4248635
2.852665901184082,-4306.0,852.95,143.1,690.89,0.62323964
2.8905625343322754,-4067.0,7870.82,174.3,803.31,0.8540528
2.9316961765289307,-3689.0,9745.49,-152.7,821.52,0.55565035
2.9717447757720947,-3364.0,7451.69,-123.3,724.7,-0.25717613
3.0097973346710205,-3168.0,4707.46,-97.5,617.85,0.4906924
3.0497241020202637,-2939.0,7147.61,-76.05,498.67,0.870788
3.089411973953247,-2577.0,9768.8,-58.8,390.75,0.7696748
3.128632068634033,-2168.0,11172.28,-46.8,267.16,0.7543278
3.1685242652893066,-1785.0,5261.37,-37.35,216.4,-0.6560655
3.2061264514923096,-1786.0,-1895.24,-27.9,206.75,-0.6953219
3.2438912391662598,-1961.0,-5606.52,-17.7,242.1,-0.69049287
3.2831735610961914,-2118.0,342.7,-8.7,231.32,0.97217894
3.321854829788208,-1877.0,8508.51,-5.25,112.61,0.9605761
3.3581361770629883,-1500.0,10520.21,-3.9,12.43,0.6580072
3.3975329399108887,-1070.0,11393.44,-2.55,61.48,0.44680536
3.436276435852051,-639.0,10580.71,-1.35,24.61,-0.02334251
3.4771430492401123,-247.0,9259.26,0.15,86.04,-0.019933265
3.5150089263916016,24.0,4774.9,1.8,38.37,-0.55917865
3.5527656078338623,35.0,-609.76,7.05,143.73,-0.46667325
3.589601993560791,-105.0,-5338.98,13.65,203.39,-0.7259121
3.6317455768585205,-432.0,-9035.15,23.85,248.67,-0.7196262
3.6718146800994873,-824.0,-9776.54,36.75,345.05,-0.36894217
3.7099227905273438,-1187.0,-9375.0,50.55,370.07,-0.0749479
3.7478768825531006,-1511.0,-7773.73,68.1,471.39,-0.07917851
3.7886831760406494,-1771.0,-6028.13,89.1,590.25,-0.21232706
3.8287484645843506,-1962.0,-4411.27,114.3,687.14,-0.31596652
3.8656179904937744,-2125.0,-4759.52,141.45,751.5,-0.6344455
3.9044103622436523,-2340.0,-5516.55,172.05,814.94,-0.2999606
3.9428319931030273,-2548.0,-5771.77,-157.8,803.92,-0.38938922
3.9803965091705322,-2788.0,-6229.24,-130.2,759.97,-0.24246453
4.014951229095459,-3028.0,-7673.27,-106.5,643.56,-0.47347286
4.05044412612915,-3291.0,-6605.02,-85.2,532.53,0.28102607
4.087084054946899,-3466.0,-4232.98,-68.25,444.46,0.20043153
4.125336170196533,-3569.0,-2056.2,-53.85,334.13,0.13247126
4.162069320678711,-3625.0,-1719.39,-43.65,232.12,-0.23373167
4.2035863399505615,-3745.0,-5403.58,-35.25,189.97,-0.9674145
4.243950128555298,-4099.0,-10006.56,-26.85,172.24,-0.8686981
4.282576560974121,-4473.0,-8302.89,-19.65,174.36,0.42697564
4.321608543395996,-4574.0,87.57,-17.55,26.27,0.4370614
4.367137908935547,-4584.0,-3924.91,-18.9,-12.8,-0.97364634
4.411651849746704,-4891.0,-7046.98,-17.7,-37.75,-0.3711037
4.456343173980713,-5083.0,1302.99,-19.35,-156.36,-0.05976588
4.503286361694336,-4895.0,2812.82,-28.05,-242.93,-0.6053516
4.549417734146118,-4975.0,-2915.95,-34.35,-192.97,-0.45288062
4.5923216342926025,-4991.0,3492.33,-45.0,-306.64,0.12725551
4.635830640792847,-4830.0,1971.2,-61.65,-372.81,-0.2071639
4.677884578704834,-4806.0,345.9,-80.55,-492.91,0.14293842
4.721950054168701,-4783.0,1458.98,-105.9,-617.92,0.56138515
4.765293598175049,-4671.0,780.98,-106.95,104.13,-0.3636955
4.810011863708496,-4606.0,3993.06,-107.7,-65.1,0.98922014
4.855064153671265,-4224.0,9980.2,-110.25,-49.49,0.9875499
4.898303985595703,-3729.0,13204.51,-113.25,-108.7,0.9642442
4.940824031829834,-3124.0,13915.24,-120.9,-225.33,0.7517059
4.984302759170532,-2550.0,14276.65,-132.0,-297.43,0.7808155
5.026715993881226,-2068.0,6587.72,-148.05,-425.28,-0.6022229
5.068073749542236,-2098.0,-4941.37,-171.15,-603.02,-0.985932
5.11212158203125,-2492.0,-10660.47,161.25,-661.27,-0.9906738
5.157393217086792,-3093.0,-13000.32,131.7,-602.74,-0.96719277
5.203056812286377,-3700.0,-14140.62,108.6,-492.19,-0.7087691
5.246741533279419,-4177.0,-6935.16,91.2,-376.0,0.6994997
5.293692111968994,-4209.0,-87.32,77.4,-275.06,-0.20172672
5.336195230484009,-4208.0,-87.23,69.9,-78.51,-0.08903578
5.383207082748413,-4230.0,-1228.07,67.35,0.0,-0.4614644
5.42871356010437,-4335.0,-2164.88,71.1,142.88,-0.29512605
5.475642442703247,-4463.0,-4032.26,79.8,244.51,-0.60927904
5.519466400146484,-4734.0,-8010.68,93.75,362.98,-0.902833
5.56460165977478,-5152.0,-8316.86,114.3,531.13,-0.60726386
5.609780788421631,-5038.0,5902.89,141.15,685.9,0.92679137
5.65304708480835,-4643.0,10994.26,171.15,776.77,0.90415776
5.694935083389282,-4099.0,12740.83,-155.55,780.76,0.7591786
5.737765073776245,-3576.0,11309.33,-124.65,680.95,0.13082549
5.7810890674591064,-3164.0,8584.04,-98.55,564.09,0.18551798
5.826594591140747,-2821.0,7062.15,-76.05,436.19,0.34512085
5.874136924743652,-2512.0,6275.1,-59.4,301.2,0.24211906
5.918122291564941,-2379.0,-1738.53,-48.75,260.78,-0.9698069
5.963162422180176,-2672.0,-9078.9,-38.55,222.85,-0.9762396
6.004328489303589,-3213.0,-12781.35,-29.1,168.81,-0.9274232
6.0523083209991455,-3850.0,-13132.61,-21.6,156.15,-0.1218974
6.098556995391846,-4372.0,-10272.85,-17.55,61.64,0.292058
6.1435840129852295,-4703.0,-5578.44,-17.25,-12.87,0.43857655
6.188519716262817,-4747.0,522.83,-21.45,-117.64,-0.14987233
6.233189344406128,-4809.0,-3097.04,-27.0,-129.04,-0.79216534
6.276487112045288,-5060.0,-5434.78,-33.6,-165.59,-0.25552
6.322477579116821,-4932.0,5656.87,-46.65,-316.62,0.47032297
6.369677782058716,-4730.0,691.56,-66.15,-453.84,-0.61936617
6.415171146392822,-4784.0,-172.41,-86.1,-517.24,0.5941509
6.458126068115234,-4678.0,3125.0,-112.5,-646.11,0.54982436
6.504334449768066,-4566.0,0.0,-146.4,-757.71,-0.6961223
6.54975152015686,-4755.0,-5517.13,178.05,-852.27,-0.54225767
6.593801498413086,-4993.0,-4287.16,140.85,-832.21,0.26836193
6.638307332992554,-4898.0,5858.72,106.65,-690.49,0.73265374
6.685773849487305,-4630.0,86.81,80.25,-507.81,-0.96576476
6.732215166091919,-4855.0,-7107.02,62.25,-363.71,-0.851866
